Date/Time,Seed I/O 3 - Wind Direction (°),Seed I/O 3 - Outdoor RH (%),Seed I/O 3 - Outdoor Temp (°F),Seed I/O 3 - Outdoor PAR (PAR),Seed I/O 3 - Wind Speed (mph),Seed I/O 3 - Precipitation,Outside Weather Station - Zone Temperature (°F),Outside Weather Station - Zone Relative Humidity (%),Outside Weather Station - Zone VPD (kPa),Outside Weather Station - Zone Solar Intensity (PAR),Outside Weather Station - Zone CO2 (ppm),Outside Weather Station - Zone Wind Speed (mph),Outside Weather Station - Zone Wind Direction (°),Outside Weather Station - Zone Outside Precipitation,
5/10/2019 09:15,,,,,,,52.85,83.85,0.21,307.55,,0,157.5,,
5/10/2019 09:30,,,,,,,54.17,78.4,0.31,461.51,,0,202.5,,
5/10/2019 09:45,,,,,,,55.35,70.08,0.44,699.19,,0.3,247.5,,
5/10/2019 10:00,,,,,,,56.1,70.85,0.45,664.84,,0,135,,
5/10/2019 10:15,,,,,,,56.62,64.88,0.56,517.43,,0.01,157.5,,
5/10/2019 10:30,,,,,,,56.19,68.65,0.49,301.41,,0,180,,
5/10/2019 10:45,,,,,,,55.29,69,0.46,254.45,,0.01,157.5,,
5/10/2019 11:00,,,,,,,55.42,70.38,0.45,355.5,,0.01,202.5,,
5/10/2019 11:15,,,,,,,55.85,70.07,0.46,311.12,,0,157.5,,
5/10/2019 11:30,,,,,,,55.03,76.92,0.35,262.63,,0,157.5,,
5/10/2019 11:45,,,,,,,54.73,84.02,0.24,232.95,,0,157.5,,
5/10/2019 12:00,,,,,,,53.44,97.98,0.05,269.32,,0,180,,
5/10/2019 12:15,,,,,,,53.63,97.98,0.03,415.85,,0,180,,
5/10/2019 12:30,,,,,,,54.5,95.56,0.07,511.94,,0.48,202.5,,
5/10/2019 12:45,,,,,,,55.6,92.09,0.12,442.57,,0,202.5,,
5/10/2019 13:00,,,,,,,56.42,90.24,0.15,326.16,,0.02,180,,
5/10/2019 13:15,,,,,,,55.59,98.59,0.03,279.38,,0.01,157.5,,
5/10/2019 13:30,,,,,,,55.04,100.83,0,322.51,,0,202.5,,
5/10/2019 13:45,,,,,,,54.9,101.69,,473.83,,0,180,,
5/10/2019 14:00,,,,,,,54.61,101.52,,480.22,,0,270,,
5/10/2019 14:15,,,,,,,54.38,101.72,,310.95,,0.04,135,,
5/10/2019 14:30,,,,,,,54.28,102.41,,186.48,,0,202.5,,
5/10/2019 14:45,,,,,,,54.44,102.26,,220.64,,0,225,,
5/10/2019 15:00,,,,,,,54.97,102.42,,155.04,,0,180,,
5/10/2019 15:15,,,,,,,55.12,101.89,,288.46,,0,180,,
5/10/2019 15:30,,,,,,,55.19,102.04,,139.14,,0,225,,
5/10/2019 15:45,,,,,,,55.27,101.71,,101.24,,0,180,,
5/10/2019 16:00,,,,,,,55.27,102.18,,74.98,,0,337.5,,
5/10/2019 16:15,,,,,,,55.5,102.47,,70.35,,0,22.5,,
5/10/2019 16:30,,,,,,,55.39,102.79,,74.49,,0,22.5,,
5/10/2019 16:45,,,,,,,55.71,102.39,,136.56,,0,45,,
5/10/2019 17:00,,,,,,,56.15,100.99,0,306.9,,0,112.5,,
5/10/2019 17:15,,,,,,,56.57,101.33,,186.72,,0,180,,
5/10/2019 17:30,,,,,,,56.79,101.86,0,103.67,,0,90,,
5/10/2019 17:45,,,,,,,56.7,102.15,,74.99,,0,22.5,,
5/10/2019 18:00,,,,,,,,,,,,,,,
5/10/2019 18:15,,,,,,,56.71,101.74,0,70.4,,0,90,,
5/10/2019 18:30,,,,,,,56.81,100.77,0,65.52,,0,135,,
5/10/2019 18:45,,,,,,,56.87,101.94,,38.25,,0,45,,
5/10/2019 19:00,,,,,,,56.75,102.24,,25.14,,0,0,,
5/10/2019 19:15,,,,,,,56.84,101.21,,25.56,,0,247.5,,
5/10/2019 19:30,,,,,,,56.84,101.38,,10.63,,0,135,,
5/10/2019 19:45,,,,,,,56.67,101.32,,3.48,,0,67.5,,
5/10/2019 20:00,,,,,,,56.78,101.92,,0.39,,0,45,,
5/10/2019 20:15,,,,,,,56.62,101.48,,-0.03,,0,180,,
5/10/2019 20:30,,,,,,,56.63,101.69,,-0.02,,0,292.5,,
5/10/2019 20:45,,,,,,,56.63,102.63,,-0.03,,0,0,,
5/10/2019 21:00,,,,,,,56.57,102.7,,-0.02,,0,337.5,,
5/10/2019 21:15,,,,,,,56.42,101.54,,-0.02,,0,247.5,,
5/10/2019 21:30,,,,,,,56.4,102.26,,-0.03,,0,45,,
5/10/2019 21:45,,,,,,,56.26,102.97,,-0.03,,0,22.5,,
5/10/2019 22:00,,,,,,,56.07,102.82,,-0.03,,0,45,,
5/10/2019 22:15,,,,,,,55.91,103.46,,-0.03,,0,22.5,,
5/10/2019 22:30,,,,,,,55.94,103.68,,-0.03,,0,22.5,,
5/10/2019 22:45,,,,,,,55.84,103.95,,-0.02,,0,22.5,,
5/10/2019 23:00,,,,,,,55.74,103.83,,-0.03,,0,22.5,,
5/10/2019 23:15,,,,,,,55.7,103.75,,-0.02,,0,22.5,,
5/10/2019 23:30,,,,,,,55.63,103.97,,-0.02,,0,22.5,,
5/10/2019 23:45,,,,,,,55.72,103.02,,-0.01,,0,247.5,,
5/11/2019 00:00,,,,,,,56.07,103.65,,-0.02,,0,315,,
5/11/2019 00:15,,,,,,,56.04,103.94,,-0.02,,0,0,,
5/11/2019 00:30,,,,,,,55.57,103.96,,-0.02,,0,22.5,,
5/11/2019 00:45,,,,,,,55.36,104.14,,-0.03,,0,22.5,,
5/11/2019 01:00,,,,,,,55.18,104.35,,-0.03,,0,22.5,,
5/11/2019 01:15,,,,,,,55.16,104.31,,-0.03,,0,337.5,,
5/11/2019 01:30,,,,,,,55.68,104.2,,-0.02,,0,0,,
5/11/2019 01:45,,,,,,,55.13,104.71,,-0.03,,0,22.5,,
5/11/2019 02:00,,,,,,,56.24,104.44,,-0.03,,0,22.5,,
5/11/2019 02:15,,,,,,,56.91,104.37,,-0.02,,0.26,22.5,,
5/11/2019 02:30,,,,,,,56.78,104.56,,-0.03,,0,22.5,,
5/11/2019 02:45,,,,,,,56.12,105.03,,-0.02,,0,337.5,,
5/11/2019 03:00,,,,,,,55.53,105.36,,-0.03,,0,0,,
5/11/2019 03:15,,,,,,,55.06,104.8,,-0.03,,0,0,,
5/11/2019 03:30,,,,,,,54.98,104.68,,-0.03,,0,0,,
5/11/2019 03:45,,,,,,,54.5,104.82,,-0.02,,0,22.5,,
5/11/2019 04:00,,,,,,,54.23,105.29,,-0.03,,0,0,,
5/11/2019 04:15,,,,,,,54.13,105.79,,-0.03,,0.03,22.5,,
5/11/2019 04:30,,,,,,,54.29,105.51,,-0.02,,0,315,,
5/11/2019 04:45,,,,,,,54.43,104.4,,-0.03,,0,337.5,,
5/11/2019 05:00,,,,,,,54.23,104.08,,-0.03,,0,337.5,,
5/11/2019 05:15,,,,,,,53.66,105.1,,3.79,,0,0,,
5/11/2019 05:30,,,,,,,52.76,105.85,,15.9,,0,0,,
5/11/2019 05:45,,,,,,,52.95,105.89,,44.52,,0,0,,
5/11/2019 06:00,,,,,,,53.02,105.61,,78.82,,0,0,,
5/11/2019 06:15,,,,,,,53.76,103.94,,172.94,,0,22.5,,
5/11/2019 06:30,,,,,,,55.22,100.15,0,349.53,,0,315,,
5/11/2019 06:45,,,,,,,58.13,89.15,0.18,125.98,,0,22.5,,
5/11/2019 07:00,,,,,,,59.86,87,0.23,128.93,,0,0,,
5/11/2019 07:15,,,,,,,61.22,81.61,0.35,135.15,,0,0,,
5/11/2019 07:30,,,,,,,61.9,76.32,0.45,180.62,,5.57,337.5,,
5/11/2019 07:45,,,,,,,60.65,74.33,0.43,317.23,,1.12,22.5,,
5/11/2019 08:00,,,,,,,62.3,78.47,0.41,445.53,,8.7,22.5,,
5/11/2019 08:15,,,,,,,62.39,78.2,0.45,897.15,,4.66,22.5,,
5/11/2019 08:30,,,,,,,60.46,79.23,0.42,709.7,,6.58,0,,
5/11/2019 08:45,,,,,,,61.66,73.65,0.5,802.44,,2.08,0,,
5/11/2019 09:00,,,,,,,62.33,70.37,0.57,989.1,,0.17,22.5,,
5/11/2019 09:15,,,,,,,62.29,65.86,0.66,814.12,,6.13,22.5,,
5/11/2019 09:30,,,,,,,62.26,60.96,0.72,1332.18,,8.08,22.5,,
5/11/2019 09:45,,,,,,,62.61,57.18,0.77,1379.05,,4.52,45,,
5/11/2019 10:00,,,,,,,63.2,51.2,0.95,1468.29,,3.9,22.5,,
5/11/2019 10:15,,,,,,,63.62,54.87,0.88,1534.64,,11.22,22.5,,
5/11/2019 10:30,,,,,,,64.22,50.66,1.02,1564.73,,9.04,22.5,,
5/11/2019 10:45,,,,,,,65.01,47.6,1.1,1598.38,,3.65,22.5,,
5/11/2019 11:00,,,,,,,65.09,41.63,1.24,1631.59,,9.56,22.5,,
5/11/2019 11:15,,,,,,,65.48,41.63,1.26,1689.41,,4.35,337.5,,
5/11/2019 11:30,,,,,,,66,40.61,1.31,1513.26,,6.53,22.5,,
5/11/2019 11:45,,,,,,,66.5,39.75,1.32,1771.16,,3.83,22.5,,
5/11/2019 12:00,,,,,,,67.21,38.36,1.42,1717.47,,7.63,337.5,,
5/11/2019 12:15,,,,,,,67.86,36.57,1.42,1797.17,,13.13,22.5,,
5/11/2019 12:30,,,,,,,68.47,36.21,1.5,1833.64,,14.27,22.5,,
5/11/2019 12:45,,,,,,,68.44,31.96,1.61,1759.12,,14.04,22.5,,
5/11/2019 13:00,,,,,,,68.09,34.89,1.55,1810.63,,7.24,337.5,,
5/11/2019 13:15,,,,,,,67.75,34.3,1.51,1805.78,,0.67,22.5,,
5/11/2019 13:30,,,,,,,68.52,30.32,1.66,1783.53,,3.75,337.5,,
5/11/2019 13:45,,,,,,,68.53,30.91,1.61,1769.87,,4.82,22.5,,
5/11/2019 14:00,,,,,,,69.11,28.95,1.74,1600.32,,9.34,22.5,,
5/11/2019 14:15,,,,,,,69.32,29.03,1.73,1697.41,,6.82,0,,
5/11/2019 14:30,,,,,,,69.91,28.75,1.74,1561.81,,0.74,22.5,,
5/11/2019 14:45,,,,,,,69.89,29.56,1.73,1530.42,,0.61,45,,
5/11/2019 15:00,,,,,,,70.27,29.58,1.78,1496.57,,7.53,22.5,,
5/11/2019 15:15,,,,,,,70.68,28.3,1.82,1434.37,,1.95,270,,
5/11/2019 15:30,,,,,,,70.7,30.03,1.77,1367.27,,0.01,22.5,,
5/11/2019 15:45,,,,,,,70.79,27.53,1.81,1297.13,,12.4,0,,
5/11/2019 16:00,,,,,,,70.76,28.38,1.8,1222.1,,0.2,337.5,,
5/11/2019 16:15,,,,,,,70.43,26.46,1.86,1143.16,,5.88,0,,
5/11/2019 16:30,,,,,,,70.53,27.9,1.83,1062.66,,0.23,22.5,,
5/11/2019 16:45,,,,,,,70.53,27.68,1.83,978.72,,0.05,22.5,,
5/11/2019 17:00,,,,,,,70.49,26.43,1.85,891.48,,3.77,22.5,,
5/11/2019 17:15,,,,,,,70,26.29,1.82,800.35,,11.35,22.5,,
5/11/2019 17:30,,,,,,,69.49,27.78,1.77,711.06,,1.4,67.5,,
5/11/2019 17:45,,,,,,,69.13,27.26,1.77,622.18,,8.38,67.5,,
5/11/2019 18:00,,,,,,,68.84,28.52,1.69,530.72,,0.01,22.5,,
5/11/2019 18:15,,,,,,,68.24,27.84,1.71,439.93,,3.32,22.5,,
5/11/2019 18:30,,,,,,,67.45,32.05,1.56,354.53,,0,45,,
5/11/2019 18:45,,,,,,,67.15,31.64,1.55,230.24,,0,90,,
5/11/2019 19:00,,,,,,,65.93,31.82,1.48,163.8,,3.2,22.5,,
5/11/2019 19:15,,,,,,,64.16,33.82,1.36,108.8,,0.01,22.5,,
5/11/2019 19:30,,,,,,,62.07,37.02,1.21,57.34,,0,22.5,,
5/11/2019 19:45,,,,,,,60.15,40.82,1.05,15.72,,0,22.5,,
5/11/2019 20:00,,,,,,,58.83,41.21,0.97,2.29,,0,22.5,,
5/11/2019 20:15,,,,,,,57.94,41.32,0.95,-0.03,,0.41,22.5,,
5/11/2019 20:30,,,,,,,57.29,42.98,0.91,-0.02,,0.25,22.5,,
5/11/2019 20:45,,,,,,,56.66,45.36,0.84,-0.02,,0,0,,
5/11/2019 21:00,,,,,,,55.82,45.06,0.81,-0.03,,1.84,22.5,,
5/11/2019 21:15,,,,,,,55.49,46.61,0.8,-0.03,,0,22.5,,
5/11/2019 21:30,,,,,,,55,47.16,0.77,-0.03,,0,22.5,,
5/11/2019 21:45,,,,,,,54.75,46.54,0.76,-0.02,,5.28,22.5,,
5/11/2019 22:00,,,,,,,54.43,47.22,0.75,-0.02,,0,45,,
5/11/2019 22:15,,,,,,,54.21,45.93,0.78,-0.02,,0,22.5,,
5/11/2019 22:30,,,,,,,54.26,45.65,0.78,-0.03,,0,22.5,,
5/11/2019 22:45,,,,,,,53.85,47.96,0.73,-0.03,,0,45,,
5/11/2019 23:00,,,,,,,53.2,50.93,0.69,-0.03,,0,45,,
5/11/2019 23:15,,,,,,,52.51,52.12,0.63,-0.03,,0,22.5,,
5/11/2019 23:30,,,,,,,52.35,53.62,0.62,-0.03,,0,22.5,,
5/11/2019 23:45,,,,,,,51.82,56.25,0.56,-0.03,,0,0,,
5/12/2019 00:00,,,,,,,51.56,55.64,0.57,-0.02,,0,22.5,,
5/12/2019 00:15,,,,,,,51.35,57.02,0.55,-0.03,,0,45,,
5/12/2019 00:30,,,,,,,50.98,58.56,0.53,-0.02,,0,45,,
5/12/2019 00:45,,,,,,,50.42,60.76,0.49,-0.03,,0,22.5,,
5/12/2019 01:00,,,,,,,49.73,63.38,0.44,-0.02,,0,22.5,,
5/12/2019 01:15,,,,,,,49.21,65.26,0.41,-0.03,,0,22.5,,
5/12/2019 01:30,,,,,,,49.11,64.42,0.43,-0.03,,0,22.5,,
5/12/2019 01:45,,,,,,,48.68,66.71,0.39,-0.03,,0,22.5,,
5/12/2019 02:00,,,,,,,48.48,68.22,0.36,-0.02,,0,45,,
5/12/2019 02:15,,,,,,,48.13,71.46,0.33,-0.03,,0,22.5,,
5/12/2019 02:30,,,,,,,48.09,72.7,0.32,-0.02,,0,45,,
5/12/2019 02:45,,,,,,,47.86,74.45,0.29,-0.03,,0,225,,
5/12/2019 03:00,,,,,,,47.72,75.25,0.27,-0.03,,0,337.5,,
5/12/2019 03:15,,,,,,,47.9,71.71,0.32,-0.03,,0,0,,
5/12/2019 03:30,,,,,,,48.16,74.6,0.3,-0.03,,0,315,,
5/12/2019 03:45,,,,,,,48.2,74.81,0.3,-0.02,,0,0,,
5/12/2019 04:00,,,,,,,48.26,74.77,0.3,-0.02,,0,315,,
5/12/2019 04:15,,,,,,,47.99,76.56,0.27,-0.02,,0,247.5,,
5/12/2019 04:30,,,,,,,47.83,80.15,0.22,-0.02,,0,337.5,,
5/12/2019 04:45,,,,,,,47.62,83.87,0.19,-0.02,,0,247.5,,
5/12/2019 05:00,,,,,,,47.57,82.98,0.2,-0.03,,0,22.5,,
5/12/2019 05:15,,,,,,,47.54,82.59,0.2,1.07,,0,337.5,,
5/12/2019 05:30,,,,,,,47.87,80.22,0.22,3.7,,0,22.5,,
5/12/2019 05:45,,,,,,,48.25,78.4,0.25,7.56,,0,22.5,,
5/12/2019 06:00,,,,,,,48.49,77.36,0.26,34.83,,0,0,,
5/12/2019 06:15,,,,,,,48.64,78.05,0.25,48.6,,0,22.5,,
5/12/2019 06:30,,,,,,,48.97,77.74,0.26,81.97,,0,22.5,,
5/12/2019 06:45,,,,,,,49.55,75.94,0.3,120.17,,0,22.5,,
5/12/2019 07:00,,,,,,,49.99,75.76,0.3,73.06,,0,45,,
5/12/2019 07:15,,,,,,,50.16,76.6,0.29,109.27,,0,22.5,,
5/12/2019 07:30,,,,,,,50.75,76.33,0.29,143.74,,0,22.5,,
5/12/2019 07:45,,,,,,,51.29,76.72,0.31,183.85,,0,22.5,,
5/12/2019 08:00,,,,,,,51.97,76.21,0.31,185.38,,0,67.5,,
5/12/2019 08:15,,,,,,,52.82,71,0.39,249.94,,0,22.5,,
5/12/2019 08:30,,,,,,,53.42,70.96,0.4,181.27,,0,315,,
5/12/2019 08:45,,,,,,,53.67,71.01,0.41,203.27,,0,0,,
5/12/2019 09:00,,,,,,,54.25,64.82,0.51,287.58,,0,45,,
5/12/2019 09:15,,,,,,,55.07,61.59,0.58,367.92,,0,157.5,,
5/12/2019 09:30,,,,,,,56.1,58.75,0.63,449.4,,0,180,,
5/12/2019 09:45,,,,,,,57.04,49.72,0.79,503.34,,0,157.5,,
5/12/2019 10:00,,,,,,,57.76,48.53,0.82,379.98,,0,112.5,,
5/12/2019 10:15,,,,,,,56.95,46.76,0.82,420.06,,0,135,,
5/12/2019 10:30,,,,,,,56.66,40.5,0.92,398.02,,0,135,,
5/12/2019 10:45,,,,,,,56.49,42.81,0.88,434.73,,0,157.5,,
5/12/2019 11:00,,,,,,,57.12,41.52,0.94,482.45,,0,180,,
5/12/2019 11:15,,,,,,,56.97,36.5,0.99,538.3,,0,135,,
5/12/2019 11:30,,,,,,,57.5,36.44,1.02,524.56,,0,135,,
5/12/2019 11:45,,,,,,,57.76,34.4,1.05,573.33,,0,180,,
5/12/2019 12:00,,,,,,,58.41,34.64,1.09,597.72,,0,157.5,,
5/12/2019 12:15,,,,,,,58.32,34.21,1.1,440.03,,0,157.5,,
5/12/2019 12:30,,,,,,,57.4,32.99,1.08,411.77,,0,157.5,,
5/12/2019 12:45,,,,,,,57.13,35.39,1.03,456.77,,0,135,,
5/12/2019 13:00,,,,,,,57.09,34.59,1.05,395.27,,0,157.5,,
5/12/2019 13:15,,,,,,,56.88,34.65,1.01,402.75,,0,247.5,,
5/12/2019 13:30,,,,,,,56.9,35.7,1,466.01,,0,180,,
5/12/2019 13:45,,,,,,,57.27,33.7,1.05,578.28,,0,157.5,,
5/12/2019 14:00,,,,,,,57.91,34.25,1.05,538.64,,0,247.5,,
5/12/2019 14:15,,,,,,,58.04,31.42,1.11,541.78,,0,247.5,,
5/12/2019 14:30,,,,,,,58.47,33.91,1.09,491.08,,0,202.5,,
5/12/2019 14:45,,,,,,,58.83,32.51,1.12,526.66,,0,225,,
5/12/2019 15:00,,,,,,,58.61,34.62,1.09,479.9,,0,180,,
5/12/2019 15:15,,,,,,,58.31,34.94,1.09,395.93,,0,135,,
5/12/2019 15:30,,,,,,,57.6,32.12,1.08,373.52,,0,180,,
5/12/2019 15:45,,,,,,,57.82,34.75,1.05,364.14,,0,180,,
5/12/2019 16:00,,,,,,,57.5,34.39,1.05,327.1,,0,157.5,,
5/12/2019 16:15,,,,,,,56.78,35.99,0.99,265.24,,0,157.5,,
5/12/2019 16:30,,,,,,,56.64,37.92,0.96,222.37,,0,225,,
5/12/2019 16:45,,,,,,,56.27,37.2,0.96,177.65,,0,247.5,,
5/12/2019 17:00,,,,,,,55.94,38.48,0.92,174.52,,0,157.5,,
5/12/2019 17:15,,,,,,,55.72,36.74,0.94,158.32,,0,225,,
5/12/2019 17:30,,,,,,,55.53,39.19,0.9,131.52,,0,270,,
5/12/2019 17:45,,,,,,,55.41,40.68,0.89,119.65,,0,315,,
5/12/2019 18:00,,,,,,,55.27,40.76,0.89,82.32,,0,225,,
5/12/2019 18:15,,,,,,,54.83,43.2,0.81,63.48,,0,112.5,,
5/12/2019 18:30,,,,,,,54.44,44.33,0.8,55.42,,0,337.5,,
5/12/2019 18:45,,,,,,,54.01,45.07,0.78,42.9,,0,247.5,,
5/12/2019 19:00,,,,,,,53.78,46.75,0.74,33.47,,0,225,,
5/12/2019 19:15,,,,,,,53.29,49.05,0.72,15.96,,0,225,,
5/12/2019 19:30,,,,,,,52.81,49.31,0.67,8.64,,0,270,,
5/12/2019 19:45,,,,,,,52.42,51.03,0.66,1.94,,0,270,,
5/12/2019 20:00,,,,,,,52.02,52.23,0.63,-0.02,,0,22.5,,
5/12/2019 20:15,,,,,,,51.8,52.01,0.61,-0.02,,0,337.5,,
5/12/2019 20:30,,,,,,,51.55,52.13,0.61,-0.03,,0,337.5,,
5/12/2019 20:45,,,,,,,51.35,52.37,0.61,-0.02,,0,292.5,,
5/12/2019 21:00,,,,,,,51.17,53.24,0.6,-0.03,,0,315,,
5/12/2019 21:15,,,,,,,50.89,55.26,0.55,-0.02,,0,225,,
5/12/2019 21:30,,,,,,,50.28,56.49,0.54,-0.02,,0,0,,
5/12/2019 21:45,,,,,,,49.68,58.72,0.5,-0.03,,0,270,,
5/12/2019 22:00,,,,,,,49.44,62.94,0.45,-0.02,,0,292.5,,
5/12/2019 22:15,,,,,,,49.88,65.73,0.42,-0.03,,0,337.5,,
5/12/2019 22:30,,,,,,,50.19,68.43,0.39,-0.03,,0,315,,
5/12/2019 22:45,,,,,,,50.09,69.39,0.38,-0.02,,0,270,,
5/12/2019 23:00,,,,,,,49.94,71.45,0.35,-0.03,,0,292.5,,
5/12/2019 23:15,,,,,,,49.54,72.3,0.33,-0.03,,0,292.5,,
5/12/2019 23:30,,,,,,,49.31,73.85,0.32,-0.02,,0,315,,
5/12/2019 23:45,,,,,,,49.44,72.69,0.33,-0.02,,0,0,,
5/13/2019 00:00,,,,,,,49.43,73.04,0.32,-0.02,,0,22.5,,
5/13/2019 00:15,,,,,,,49.46,73.58,0.32,-0.02,,0,315,,
5/13/2019 00:30,,,,,,,49.35,73.44,0.32,-0.03,,0,0,,
5/13/2019 00:45,,,,,,,49.28,74.7,0.31,-0.03,,0,315,,
5/13/2019 01:00,,,,,,,49.35,76.19,0.28,-0.03,,0,337.5,,
5/13/2019 01:15,,,,,,,49.35,76.15,0.28,-0.02,,0,315,,
5/13/2019 01:30,,,,,,,49.21,76.7,0.28,-0.02,,0,157.5,,
5/13/2019 01:45,,,,,,,47.92,83.52,0.19,-0.03,,0,270,,
5/13/2019 02:00,,,,,,,47.28,88.94,0.13,-0.02,,0,225,,
5/13/2019 02:15,,,,,,,46.65,87.72,0.14,-0.02,,0,337.5,,
5/13/2019 02:30,,,,,,,46.39,93.63,0.07,-0.02,,0,0,,
5/13/2019 02:45,,,,,,,46.46,93.16,0.08,-0.03,,0,315,,
5/13/2019 03:00,,,,,,,46.39,91.65,0.1,-0.02,,0,225,,
5/13/2019 03:15,,,,,,,46.24,92.26,0.08,-0.02,,0,315,,
5/13/2019 03:30,,,,,,,46.14,92.12,0.08,-0.01,,0,180,,
5/13/2019 03:45,,,,,,,45.92,93.6,0.07,-0.03,,0,315,,
5/13/2019 04:00,,,,,,,46.07,94.75,0.06,-0.02,,0,225,,
5/13/2019 04:15,,,,,,,46.16,98.93,0.01,-0.02,,0,247.5,,
5/13/2019 04:30,,,,,,,46.31,96.24,0.04,-0.01,,0,225,,
5/13/2019 04:45,,,,,,,46.61,93.42,0.07,-0.02,,0,135,,
5/13/2019 05:00,,,,,,,46.26,93.46,0.07,-0.01,,0,45,,
5/13/2019 05:15,,,,,,,46.12,95.76,0.05,3.68,,0,67.5,,
5/13/2019 05:30,,,,,,,45.86,99.26,0.01,15.73,,0,22.5,,
5/13/2019 05:45,,,,,,,45.48,100.09,0,44.44,,0,337.5,,
5/13/2019 06:00,,,,,,,44.96,100.67,0,89.92,,0,67.5,,
5/13/2019 06:15,,,,,,,47.88,97.71,0.03,202.08,,0,22.5,,
5/13/2019 06:30,,,,,,,48.6,97.3,0.03,150.41,,0,22.5,,
5/13/2019 06:45,,,,,,,49.65,95.12,0.06,130.26,,0,45,,
5/13/2019 07:00,,,,,,,52.98,84.34,0.21,190.09,,0,112.5,,
5/13/2019 07:15,,,,,,,56.92,67.33,0.51,231.71,,0,0,,
5/13/2019 07:30,,,,,,,58.83,56.75,0.71,246.37,,0,157.5,,
5/13/2019 07:45,,,,,,,59.14,55.32,0.77,287.75,,0,112.5,,
5/13/2019 08:00,,,,,,,58.58,52.34,0.79,808.35,,0,135,,
5/13/2019 08:15,,,,,,,59.49,49.91,0.85,738.94,,0.01,135,,
5/13/2019 08:30,,,,,,,60.53,46.37,0.95,990.18,,0,157.5,,
5/13/2019 08:45,,,,,,,61.12,43.91,1.03,1077.3,,0,157.5,,
5/13/2019 09:00,,,,,,,61.39,42.65,1.06,1165.53,,0.01,112.5,,
5/13/2019 09:15,,,,,,,62.09,41.46,1.11,1284.53,,1.06,135,,
5/13/2019 09:30,,,,,,,60.84,42.81,1.02,1442.77,,0,112.5,,
5/13/2019 09:45,,,,,,,59.87,47.53,0.92,1340.59,,4.67,180,,
5/13/2019 10:00,,,,,,,59.9,47.63,0.9,1081.9,,0.52,135,,
5/13/2019 10:15,,,,,,,60.37,51.01,0.87,1313.02,,0.32,157.5,,
5/13/2019 10:30,,,,,,,60.16,50.96,0.87,1156.9,,0,90,,
5/13/2019 10:45,,,,,,,61.25,50.88,0.92,1471.37,,0.01,135,,
5/13/2019 11:00,,,,,,,61.15,51.86,0.9,1564.35,,0.01,202.5,,
5/13/2019 11:15,,,,,,,61.82,52.21,0.9,1477.27,,0,22.5,,
5/13/2019 11:30,,,,,,,61.29,53.7,0.86,1451.97,,0,112.5,,
5/13/2019 11:45,,,,,,,61.95,52.35,0.9,1420.35,,0.01,90,,
5/13/2019 12:00,,,,,,,62.53,52.23,0.91,1603.31,,0.05,157.5,,
5/13/2019 12:15,,,,,,,61.79,51.38,0.9,996.85,,0,135,,
5/13/2019 12:30,,,,,,,61.47,53.06,0.86,813.74,,3.66,157.5,,
5/13/2019 12:45,,,,,,,61.3,54.13,0.85,1051.01,,0.04,180,,
5/13/2019 13:00,,,,,,,60.9,54.46,0.82,990.73,,2.41,135,,
5/13/2019 13:15,,,,,,,59.73,54.2,0.78,921.51,,6.96,157.5,,
5/13/2019 13:30,,,,,,,59.1,58.6,0.72,875.92,,0.2,112.5,,
5/13/2019 13:45,,,,,,,58.73,58.8,0.69,864.87,,0,135,,
5/13/2019 14:00,,,,,,,58.84,58.61,0.69,995.72,,0,135,,
5/13/2019 14:15,,,,,,,58.82,58.97,0.68,762.75,,0,225,,
5/13/2019 14:30,,,,,,,58.87,56.77,0.7,571.56,,6.29,157.5,,
5/13/2019 14:45,,,,,,,58.59,56.83,0.72,906.52,,0.01,67.5,,
5/13/2019 15:00,,,,,,,59.14,55.91,0.77,772.47,,0,157.5,,
5/13/2019 15:15,,,,,,,57.38,60.26,0.63,560.96,,3.27,157.5,,
5/13/2019 15:30,,,,,,,56.18,61.87,0.59,452.06,,2.9,157.5,,
5/13/2019 15:45,,,,,,,54.61,65.45,0.5,342.5,,4.54,157.5,,
5/13/2019 16:00,,,,,,,53.8,68.84,0.43,375,,0,112.5,,
5/13/2019 16:15,,,,,,,53.25,70.76,0.41,202.25,,0.06,157.5,,
5/13/2019 16:30,,,,,,,52.22,74.63,0.34,116.24,,0,157.5,,
5/13/2019 16:45,,,,,,,51.62,77.1,0.3,143.41,,0,157.5,,
5/13/2019 17:00,,,,,,,51.17,78.06,0.28,159.02,,0,135,,
5/13/2019 17:15,,,,,,,50.94,79.74,0.26,48.25,,0,180,,
5/13/2019 17:30,,,,,,,50.38,80.11,0.25,102.07,,0,157.5,,
5/13/2019 17:45,,,,,,,50.01,79.96,0.25,52.11,,0,157.5,,
5/13/2019 18:00,,,,,,,48.99,87.58,0.16,49.02,,4.54,112.5,,
5/13/2019 18:15,,,,,,,47.66,101.85,,37.32,,0,112.5,,
5/13/2019 18:30,,,,,,,46.82,104.57,,42.92,,0,135,,
5/13/2019 18:45,,,,,,,46.36,104.91,,22.56,,0,157.5,,
5/13/2019 19:00,,,,,,,46.04,105.43,,13.48,,0,135,,
5/13/2019 19:15,,,,,,,45.91,105.56,,18.47,,0,135,,
5/13/2019 19:30,,,,,,,45.98,105.84,,3.52,,0,180,,
5/13/2019 19:45,,,,,,,45.91,106.06,,0.39,,0,157.5,,
